"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_propietari","Nombre"
2012,6,"Gràcia",30,"la Salut","Persona física. Nacionalitat  estrangera",90
2012,6,"Gràcia",31,"la Vila de Gràcia","Persona física. Nacionalitat  estrangera",450
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona física. Nacionalitat  estrangera",191
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona física. Nacionalitat  estrangera",115
2012,7,"Horta-Guinardó",34,"Can Baró","Persona física. Nacionalitat  estrangera",79
2012,7,"Horta-Guinardó",35,"el Guinardó","Persona física. Nacionalitat  estrangera",169
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona física. Nacionalitat  estrangera",41
2012,7,"Horta-Guinardó",37,"el Carmel","Persona física. Nacionalitat  estrangera",276
2012,7,"Horta-Guinardó",38,"la Teixonera","Persona física. Nacionalitat  estrangera",101
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona física. Nacionalitat  estrangera",34
2012,7,"Horta-Guinardó",40,"Montbau","Persona física. Nacionalitat  estrangera",28
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona física. Nacionalitat  estrangera",21
2012,7,"Horta-Guinardó",42,"la Clota","Persona física. Nacionalitat  estrangera",3
2012,7,"Horta-Guinardó",43,"Horta","Persona física. Nacionalitat  estrangera",76
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona física. Nacionalitat  estrangera",135
2012,8,"Nou Barris",45,"Porta","Persona física. Nacionalitat  estrangera",109
2012,8,"Nou Barris",46,"el Turó de la Peira","Persona física. Nacionalitat  estrangera",304
2012,8,"Nou Barris",47,"Can Peguera","Persona física. Nacionalitat  estrangera",0
2012,8,"Nou Barris",48,"la Guineueta","Persona física. Nacionalitat  estrangera",42
2012,8,"Nou Barris",49,"Canyelles","Persona física. Nacionalitat  estrangera",21
2012,8,"Nou Barris",50,"les Roquetes","Persona física. Nacionalitat  estrangera",301
2012,8,"Nou Barris",51,"Verdun","Persona física. Nacionalitat  estrangera",148
2012,8,"Nou Barris",52,"la Prosperitat","Persona física. Nacionalitat  estrangera",214
2012,8,"Nou Barris",53,"la Trinitat Nova","Persona física. Nacionalitat  estrangera",163
2012,8,"Nou Barris",54,"Torre Baró","Persona física. Nacionalitat  estrangera",20
2012,8,"Nou Barris",55,"Ciutat Meridiana","Persona física. Nacionalitat  estrangera",427
2012,8,"Nou Barris",56,"Vallbona","Persona física. Nacionalitat  estrangera",9
2012,9,"Sant Andreu",57,"la Trinitat Vella","Persona física. Nacionalitat  estrangera",340
2012,9,"Sant Andreu",58,"Baró de Viver","Persona física. Nacionalitat  estrangera",8
2012,9,"Sant Andreu",59,"el Bon Pastor","Persona física. Nacionalitat  estrangera",162
2012,9,"Sant Andreu",60,"Sant Andreu","Persona física. Nacionalitat  estrangera",156
2012,9,"Sant Andreu",61,"la Sagrera","Persona física. Nacionalitat  estrangera",107
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Persona física. Nacionalitat  estrangera",66
2012,9,"Sant Andreu",63,"Navas","Persona física. Nacionalitat  estrangera",112
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona física. Nacionalitat  estrangera",232
2012,10,"Sant Martí",65,"el Clot","Persona física. Nacionalitat  estrangera",148
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona física. Nacionalitat  estrangera",131
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona física. Nacionalitat  estrangera",120
2012,10,"Sant Martí",68,"el Poblenou","Persona física. Nacionalitat  estrangera",361
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona física. Nacionalitat  estrangera",204
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Persona física. Nacionalitat  estrangera",567
2012,10,"Sant Martí",71,"Provençals del Poblenou","Persona física. Nacionalitat  estrangera",120
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Persona física. Nacionalitat  estrangera",128
2012,10,"Sant Martí",73,"la Verneda i la Pau","Persona física. Nacionalitat  estrangera",178
2012,99,"No consta",99,"No consta","Persona física. Nacionalitat  estrangera",0
2012,1,"Ciutat Vella",1,"el Raval","Persona jurídica",5652
2012,1,"Ciutat Vella",2,"el Barri Gòtic","Persona jurídica",2967
2012,1,"Ciutat Vella",3,"la Barceloneta","Persona jurídica",1470
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Persona jurídica",3873
2012,2,"Eixample",5,"el Fort Pienc","Persona jurídica",2679
2012,2,"Eixample",6,"la Sagrada Família","Persona jurídica",3049
2012,2,"Eixample",7,"la Dreta de l'Eixample","Persona jurídica",6696
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Persona jurídica",4181
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Persona jurídica",3510
2012,2,"Eixample",10,"Sant Antoni","Persona jurídica",2557
2012,3,"Sants-Montjuïc",11,"el Poble Sec","Persona jurídica",2048
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Persona jurídica",351
2012,3,"Sants-Montjuïc",13,"la Marina de Port","Persona jurídica",1321
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Persona jurídica",404
2012,3,"Sants-Montjuïc",15,"Hostafrancs","Persona jurídica",879
2012,3,"Sants-Montjuïc",16,"la Bordeta","Persona jurídica",454
2012,3,"Sants-Montjuïc",17,"Sants - Badal","Persona jurídica",752
2012,3,"Sants-Montjuïc",18,"Sants","Persona jurídica",2071
2012,4,"Les Corts",19,"les Corts","Persona jurídica",2479
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","Persona jurídica",1097
2012,4,"Les Corts",21,"Pedralbes","Persona jurídica",1239
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Persona jurídica",349
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","Persona jurídica",1734
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Persona jurídica",1218
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Persona jurídica",2487
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Persona jurídica",4606
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Persona jurídica",2506
2012,6,"Gràcia",28,"Vallcarca i els Penitents","Persona jurídica",1187
2012,6,"Gràcia",29,"el Coll","Persona jurídica",350
2012,6,"Gràcia",30,"la Salut","Persona jurídica",641
2012,6,"Gràcia",31,"la Vila de Gràcia","Persona jurídica",4145
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Persona jurídica",1721
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","Persona jurídica",1093
2012,7,"Horta-Guinardó",34,"Can Baró","Persona jurídica",262
2012,7,"Horta-Guinardó",35,"el Guinardó","Persona jurídica",1449
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","Persona jurídica",228
2012,7,"Horta-Guinardó",37,"el Carmel","Persona jurídica",834
2012,7,"Horta-Guinardó",38,"la Teixonera","Persona jurídica",343
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Persona jurídica",579
2012,7,"Horta-Guinardó",40,"Montbau","Persona jurídica",63
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","Persona jurídica",809
2012,7,"Horta-Guinardó",42,"la Clota","Persona jurídica",37
2012,7,"Horta-Guinardó",43,"Horta","Persona jurídica",758
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Persona jurídica",564
2012,8,"Nou Barris",45,"Porta","Persona jurídica",1160
2012,8,"Nou Barris",46,"el Turó de la Peira","Persona jurídica",1251
2012,8,"Nou Barris",47,"Can Peguera","Persona jurídica",811
2012,8,"Nou Barris",48,"la Guineueta","Persona jurídica",790
2012,8,"Nou Barris",49,"Canyelles","Persona jurídica",59
2012,8,"Nou Barris",50,"les Roquetes","Persona jurídica",292
2012,8,"Nou Barris",51,"Verdun","Persona jurídica",461
2012,8,"Nou Barris",52,"la Prosperitat","Persona jurídica",534
2012,8,"Nou Barris",53,"la Trinitat Nova","Persona jurídica",440
2012,8,"Nou Barris",54,"Torre Baró","Persona jurídica",445
2012,8,"Nou Barris",55,"Ciutat Meridiana","Persona jurídica",248
2012,8,"Nou Barris",56,"Vallbona","Persona jurídica",248
2012,9,"Sant Andreu",57,"la Trinitat Vella","Persona jurídica",375
2012,9,"Sant Andreu",58,"Baró de Viver","Persona jurídica",239
2012,9,"Sant Andreu",59,"el Bon Pastor","Persona jurídica",1075
2012,9,"Sant Andreu",60,"Sant Andreu","Persona jurídica",2468
2012,9,"Sant Andreu",61,"la Sagrera","Persona jurídica",2443
2012,9,"Sant Andreu",62,"el Congrés i els Indians","Persona jurídica",499
2012,9,"Sant Andreu",63,"Navas","Persona jurídica",628
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Persona jurídica",2065
2012,10,"Sant Martí",65,"el Clot","Persona jurídica",1201
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Persona jurídica",776
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Persona jurídica",625
2012,10,"Sant Martí",68,"el Poblenou","Persona jurídica",2338
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Persona jurídica",1158
2012,10,"Sant Martí",70,"el Besòs i el Maresme","Persona jurídica",598
2012,10,"Sant Martí",71,"Provençals del Poblenou","Persona jurídica",1016
2012,10,"Sant Martí",72,"Sant Martí de Provençals","Persona jurídica",434
2012,10,"Sant Martí",73,"la Verneda i la Pau","Persona jurídica",729
2012,99,"No consta",99,"No consta","Persona jurídica",3
2012,1,"Ciutat Vella",1,"el Raval","No procedeix",933
2012,1,"Ciutat Vella",2,"el Barri Gòtic","No procedeix",461
2012,1,"Ciutat Vella",3,"la Barceloneta","No procedeix",386
2012,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","No procedeix",561
2012,2,"Eixample",5,"el Fort Pienc","No procedeix",701
2012,2,"Eixample",6,"la Sagrada Família","No procedeix",1323
2012,2,"Eixample",7,"la Dreta de l'Eixample","No procedeix",1360
2012,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","No procedeix",1151
2012,2,"Eixample",9,"la Nova Esquerra de l'Eixample","No procedeix",1338
2012,2,"Eixample",10,"Sant Antoni","No procedeix",1092
2012,3,"Sants-Montjuïc",11,"el Poble Sec","No procedeix",781
2012,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","No procedeix",25
2012,3,"Sants-Montjuïc",13,"la Marina de Port","No procedeix",302
2012,3,"Sants-Montjuïc",14,"la Font de la Guatlla","No procedeix",214
2012,3,"Sants-Montjuïc",15,"Hostafrancs","No procedeix",344
2012,3,"Sants-Montjuïc",16,"la Bordeta","No procedeix",374
2012,3,"Sants-Montjuïc",17,"Sants - Badal","No procedeix",461
2012,3,"Sants-Montjuïc",18,"Sants","No procedeix",885
2012,4,"Les Corts",19,"les Corts","No procedeix",1009
2012,4,"Les Corts",20,"la Maternitat i Sant Ramon","No procedeix",525
2012,4,"Les Corts",21,"Pedralbes","No procedeix",265
2012,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","No procedeix",116
2012,5,"Sarrià-Sant Gervasi",23,"Sarrià","No procedeix",548
2012,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","No procedeix",242
2012,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","No procedeix",523
2012,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","No procedeix",1069
2012,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","No procedeix",788
2012,6,"Gràcia",28,"Vallcarca i els Penitents","No procedeix",325
2012,6,"Gràcia",29,"el Coll","No procedeix",139
2012,6,"Gràcia",30,"la Salut","No procedeix",271
2012,6,"Gràcia",31,"la Vila de Gràcia","No procedeix",2062
2012,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","No procedeix",884
2012,7,"Horta-Guinardó",33,"el Baix Guinardó","No procedeix",473
2012,7,"Horta-Guinardó",34,"Can Baró","No procedeix",234
2012,7,"Horta-Guinardó",35,"el Guinardó","No procedeix",843
2012,7,"Horta-Guinardó",36,"la Font d'en Fargues","No procedeix",206
2012,7,"Horta-Guinardó",37,"el Carmel","No procedeix",712
2012,7,"Horta-Guinardó",38,"la Teixonera","No procedeix",170
2012,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","No procedeix",105
2012,7,"Horta-Guinardó",40,"Montbau","No procedeix",37
2012,7,"Horta-Guinardó",41,"la Vall d'Hebron","No procedeix",99
2012,7,"Horta-Guinardó",42,"la Clota","No procedeix",16
2012,7,"Horta-Guinardó",43,"Horta","No procedeix",475
2012,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","No procedeix",471
2012,8,"Nou Barris",45,"Porta","No procedeix",445
2012,8,"Nou Barris",46,"el Turó de la Peira","No procedeix",141
2012,8,"Nou Barris",47,"Can Peguera","No procedeix",0
2012,8,"Nou Barris",48,"la Guineueta","No procedeix",204
2012,8,"Nou Barris",49,"Canyelles","No procedeix",159
2012,8,"Nou Barris",50,"les Roquetes","No procedeix",243
2012,8,"Nou Barris",51,"Verdun","No procedeix",193
2012,8,"Nou Barris",52,"la Prosperitat","No procedeix",496
2012,8,"Nou Barris",53,"la Trinitat Nova","No procedeix",34
2012,8,"Nou Barris",54,"Torre Baró","No procedeix",141
2012,8,"Nou Barris",55,"Ciutat Meridiana","No procedeix",124
2012,8,"Nou Barris",56,"Vallbona","No procedeix",25
2012,9,"Sant Andreu",57,"la Trinitat Vella","No procedeix",135
2012,9,"Sant Andreu",58,"Baró de Viver","No procedeix",10
2012,9,"Sant Andreu",59,"el Bon Pastor","No procedeix",114
2012,9,"Sant Andreu",60,"Sant Andreu","No procedeix",748
2012,9,"Sant Andreu",61,"la Sagrera","No procedeix",411
2012,9,"Sant Andreu",62,"el Congrés i els Indians","No procedeix",252
2012,9,"Sant Andreu",63,"Navas","No procedeix",370
2012,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","No procedeix",890
2012,10,"Sant Martí",65,"el Clot","No procedeix",435
2012,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","No procedeix",274
2012,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","No procedeix",50
2012,10,"Sant Martí",68,"el Poblenou","No procedeix",543
2012,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","No procedeix",117
2012,10,"Sant Martí",70,"el Besòs i el Maresme","No procedeix",250
2012,10,"Sant Martí",71,"Provençals del Poblenou","No procedeix",241
2012,10,"Sant Martí",72,"Sant Martí de Provençals","No procedeix",347
2012,10,"Sant Martí",73,"la Verneda i la Pau","No procedeix",481
2012,99,"No consta",99,"No consta","No procedeix",0
